uri,shelfmark,hmml_project_number,country,city,holding_institution,repository,collection,support,hmml_genres,locus,height_cm,width_cm,layout,date_after,date_before
https://w3id.org/vhmml/readingRoom/view/122585,MS 188,ZFRN 00188,Turkey,Mardin,,Dayr Za‘farān (Monastery),ZFRN,PAPER,Scientific works | Sermons,,,,"1 column, 21 lines per page",1771,1771
https://w3id.org/vhmml/readingRoom/view/122595,MS 48,ZFRN 00048,Turkey,Mardin,,Dayr Za‘farān (Monastery),ZFRN,PAPER,Sermons | Hymns,,,,"1 column, 15 lines per page",1890,1891
https://w3id.org/vhmml/readingRoom/view/122596,MS 49,ZFRN 00049,Turkey,Mardin,,Dayr Za‘farān (Monastery),ZFRN,PAPER,Poems,,,,"2 columns, 23 lines per page",1800,2000
https://w3id.org/vhmml/readingRoom/view/122598,MS 51,ZFRN 00051,Turkey,Mardin,,Dayr Za‘farān (Monastery),ZFRN,PAPER,,,,,"1 column, 23 lines per page",1800,1900
https://w3id.org/vhmml/readingRoom/view/122600,MS 53,ZFRN 00053,Turkey,Mardin,,Dayr Za‘farān (Monastery),ZFRN,PAPER,,,,,"1 column, 11 lines per page",1971,1971
https://w3id.org/vhmml/readingRoom/view/122601,MS 54,ZFRN 00054,Turkey,Mardin,,Dayr Za‘farān (Monastery),ZFRN,PAPER,Sermons,,,,"1 column, 13 lines per page",1972,1972
https://w3id.org/vhmml/readingRoom/view/122602,MS 55 A,ZFRN 00055,Turkey,Mardin,,Dayr Za‘farān (Monastery),ZFRN,PAPER,,,,,"1 column, 15 lines per page",1971,1971
https://w3id.org/vhmml/readingRoom/view/122602,MS 55 B,ZFRN 00055,Turkey,Mardin,,Dayr Za‘farān (Monastery),ZFRN,PAPER,,,,,"1 column, 12-13 lines per page",1900,1971
https://w3id.org/vhmml/readingRoom/view/122604,MS 57,ZFRN 00057,Turkey,Mardin,,Dayr Za‘farān (Monastery),ZFRN,PAPER,Sermons,,,,"1 column, 15-17 lines per page",1800,2000
https://w3id.org/vhmml/readingRoom/view/122607,MS 60,ZFRN 00060,Turkey,Mardin,,Dayr Za‘farān (Monastery),ZFRN,PAPER,Grammars,,,,"2 columns, 17 lines per page",1900,2000
https://w3id.org/vhmml/readingRoom/view/122608,MS 61,ZFRN 00061,Turkey,Mardin,,Dayr Za‘farān (Monastery),ZFRN,PAPER,Sermons,,,,"1 column, 15 lines per page",1897,1998
https://w3id.org/vhmml/readingRoom/view/122609,MS 62,ZFRN 00062,Turkey,Mardin,,Dayr Za‘farān (Monastery),ZFRN,PAPER,Sermons,,,,"1 column, 11 lines per page",1886,1886
https://w3id.org/vhmml/readingRoom/view/122610,MS 63,ZFRN 00063,Turkey,Mardin,,Dayr Za‘farān (Monastery),ZFRN,PAPER,Hymns | Prayers,,,,"1 column, 7 lines per page",1900,2000
https://w3id.org/vhmml/readingRoom/view/122611,MS 64,ZFRN 00064,Turkey,Mardin,,Dayr Za‘farān (Monastery),ZFRN,PAPER,,,,,"2 columns, 30 lines per page",1900,2000
https://w3id.org/vhmml/readingRoom/view/122612,MS 65,ZFRN 00065,Turkey,Mardin,,Dayr Za‘farān (Monastery),ZFRN,PAPER,Commentaries | Hagiographies,,,,"2 columns, 37 lines per page, fol. 2-29; 1 column, 37 lines per page, fol. 29-63",1937,1937
https://w3id.org/vhmml/readingRoom/view/122613,MS 66,ZFRN 00066,Turkey,Mardin,,Dayr Za‘farān (Monastery),ZFRN,PAPER,,,,,"1 column, 19 lines per page",1900,2000
https://w3id.org/vhmml/readingRoom/view/122614,MS 67,ZFRN 00067,Turkey,Mardin,,Dayr Za‘farān (Monastery),ZFRN,PAPER,,,,,"1 column, 19 lines per page",1929,1929
https://w3id.org/vhmml/readingRoom/view/122617,MS 70,ZFRN 00070,Turkey,Mardin,,Dayr Za‘farān (Monastery),ZFRN,PAPER,Sermons | Apologetic writings,,,,"1 column, 20 lines per page",1815,1815
https://w3id.org/vhmml/readingRoom/view/122624,MS 77,ZFRN 00077,Turkey,Mardin,,Dayr Za‘farān (Monastery),ZFRN,PAPER,Commentaries,,,,"1 column, 15 lines per page",1948,1948
https://w3id.org/vhmml/readingRoom/view/122625,MS 78 A,ZFRN 00078,Turkey,Mardin,,Dayr Za‘farān (Monastery),ZFRN,PAPER,Hymns | Sermons,,,,"1 column, 13 lines per page",,
https://w3id.org/vhmml/readingRoom/view/122625,MS 78 B,ZFRN 00078,Turkey,Mardin,,Dayr Za‘farān (Monastery),ZFRN,PAPER,Hymns | Sermons,,,,"1 column, 14-17 lines per page",,
https://w3id.org/vhmml/readingRoom/view/122625,MS 78 C,ZFRN 00078,Turkey,Mardin,,Dayr Za‘farān (Monastery),ZFRN,PAPER,Hymns | Sermons,,,,"1 column, 15-18 lines per page",1836,1836
https://w3id.org/vhmml/readingRoom/view/122625,MS 78 D,ZFRN 00078,Turkey,Mardin,,Dayr Za‘farān (Monastery),ZFRN,PAPER,Hymns | Sermons,,,,"1 column, 14-16 lines per page",,
https://w3id.org/vhmml/readingRoom/view/122626,MS 79,ZFRN 00079,Turkey,Mardin,,Dayr Za‘farān (Monastery),ZFRN,PAPER,Liturgical books (Eastern Christian),,,,"1 column, 16 lines per page",1800,2000
https://w3id.org/vhmml/readingRoom/view/122631,MS 231,ZFRN 00231,Turkey,Mardin,,Dayr Za‘farān (Monastery),ZFRN,PAPER,,,,,"1 column, 19 lines per page",1913,1913
https://w3id.org/vhmml/readingRoom/view/122636,MS 236,ZFRN 00236,Turkey,Mardin,,Dayr Za‘farān (Monastery),ZFRN,PAPER,Commentaries | Hagiographies,,,,"1 column, 15 lines per page",1914,1914
https://w3id.org/vhmml/readingRoom/view/122638,MS 239,ZFRN 00239,Turkey,Mardin,,Dayr Za‘farān (Monastery),ZFRN,PAPER,Poems | Prayers,,,,"1 column, 15 lines per page",1923,1923
https://w3id.org/vhmml/readingRoom/view/122659,MS 139,ZFRN 00139,Turkey,Mardin,,Dayr Za‘farān (Monastery),ZFRN,PAPER,Hymns,,,,"2 columns, 19 lines per page",1864,1864
https://w3id.org/vhmml/readingRoom/view/122662,MS 193,ZFRN 00193,Turkey,Mardin,,Dayr Za‘farān (Monastery),ZFRN,PAPER,Grammars | Sermons,,,,"2 columns, 22 lines per page",1886,1886
https://w3id.org/vhmml/readingRoom/view/122663,MS 194,ZFRN 00194,Turkey,Mardin,,Dayr Za‘farān (Monastery),ZFRN,PAPER,Dictionaries,,,,"1 column, 38 lines per page",1900,2000
https://w3id.org/vhmml/readingRoom/view/122665,MS 196,ZFRN 00196,Turkey,Mardin,,Dayr Za‘farān (Monastery),ZFRN,PAPER,Dictionaries,,,,"1 column, 27 lines per page",1900,2000
https://w3id.org/vhmml/readingRoom/view/122666,MS 197,ZFRN 00197,Turkey,Mardin,,Dayr Za‘farān (Monastery),ZFRN,PAPER,Sermons | Grammars | Commentaries,,,,,1718,1718
https://w3id.org/vhmml/readingRoom/view/122668,MS 199,ZFRN 00199,Turkey,Mardin,,Dayr Za‘farān (Monastery),ZFRN,PAPER,Dictionaries,,,,"1 column, 15-18 lines per page",1889,1889
https://w3id.org/vhmml/readingRoom/view/122670,MS 201,ZFRN 00201,Turkey,Mardin,,Dayr Za‘farān (Monastery),ZFRN,PAPER,,,,,"1 column, 15 lines per page",1700,1900
https://w3id.org/vhmml/readingRoom/view/122671,MS 202,ZFRN 00202,Turkey,Mardin,,Dayr Za‘farān (Monastery),ZFRN,PAPER,Hagiographies | Sermons | Hymns,,,,"1 column, 15 lines per page",1800,1900
https://w3id.org/vhmml/readingRoom/view/122672,MS 203,ZFRN 00203,Turkey,Mardin,,Dayr Za‘farān (Monastery),ZFRN,PAPER,,,,,"1 column, 27 lines per page",1900,2000
https://w3id.org/vhmml/readingRoom/view/122673,MS 204,ZFRN 00204,Turkey,Mardin,,Dayr Za‘farān (Monastery),ZFRN,PAPER,,,,,"1 column, 18 lines per page",1911,1911
https://w3id.org/vhmml/readingRoom/view/122674,MS 205,ZFRN 00205,Turkey,Mardin,,Dayr Za‘farān (Monastery),ZFRN,PAPER,,,,,"1 column, 16 lines per page",1911,1911
https://w3id.org/vhmml/readingRoom/view/122675,MS 206,ZFRN 00206,Turkey,Mardin,,Dayr Za‘farān (Monastery),ZFRN,PAPER,Historical works,,,,"1 column, 28 lines per page",1800,1900
https://w3id.org/vhmml/readingRoom/view/122676,MS 207,ZFRN 00207,Turkey,Mardin,,Dayr Za‘farān (Monastery),ZFRN,PAPER,Commentaries | Prayers,,,,"1 column, 19-39 lines per page",1800,2000
https://w3id.org/vhmml/readingRoom/view/122677,MS 208,ZFRN 00208,Turkey,Mardin,,Dayr Za‘farān (Monastery),ZFRN,PAPER,Historical works,,,,"1 column, 35 lines per page",1899,1899
https://w3id.org/vhmml/readingRoom/view/122678,MS 209,ZFRN 00209,Turkey,Mardin,,Dayr Za‘farān (Monastery),ZFRN,PAPER,Liturgical books (Eastern Christian),,,,"1 column, 20 lines per page",1900,2000
https://w3id.org/vhmml/readingRoom/view/122686,MS 217,ZFRN 00217,Turkey,Mardin,,Dayr Za‘farān (Monastery),ZFRN,PAPER,Sermons | Hagiographies,,,,"1 column, 23 lines per page",1960,1960
https://w3id.org/vhmml/readingRoom/view/122695,MS 376,ZFRN 00376,Turkey,Mardin,,Dayr Za‘farān (Monastery),ZFRN,PAPER,Grammars,,,,"1 column, 14 lines per page",1900,2000
https://w3id.org/vhmml/readingRoom/view/122698,MS 379,ZFRN 00379,Turkey,Mardin,,Dayr Za‘farān (Monastery),ZFRN,PAPER,Hagiographies,,,,"1 column, 23 lines per page",1970,1970
https://w3id.org/vhmml/readingRoom/view/122699,MS 380,ZFRN 00380,Turkey,Mardin,,Dayr Za‘farān (Monastery),ZFRN,PAPER,Hagiographies,,,,"1 column, 16-17 lines per page",1900,2000
https://w3id.org/vhmml/readingRoom/view/122700,MS 382,ZFRN 00382,Turkey,Mardin,,Dayr Za‘farān (Monastery),ZFRN,PAPER,,,,,"1 column, 22 lines per page",1925,1925
https://w3id.org/vhmml/readingRoom/view/122701,MS 384,ZFRN 00384,Turkey,Mardin,,Dayr Za‘farān (Monastery),ZFRN,PAPER,Liturgical books (Eastern Christian),,,,"2 columns, 33 lines per page",1903,1903
https://w3id.org/vhmml/readingRoom/view/122702,MS 385,ZFRN 00385,Turkey,Mardin,,Dayr Za‘farān (Monastery),ZFRN,PAPER,Hagiographies,,,,"1 column, 15 lines per page",1992,1992
https://w3id.org/vhmml/readingRoom/view/122705,MS 388,ZFRN 00388,Turkey,Mardin,,Dayr Za‘farān (Monastery),ZFRN,PAPER,,,,,"1 column, 18 lines per page",1900,2000
https://w3id.org/vhmml/readingRoom/view/122706,MS 389,ZFRN 00389,Turkey,Mardin,,Dayr Za‘farān (Monastery),ZFRN,PAPER,Liturgical books (Eastern Christian),,,,"1 column, 14 lines per page",1888,1888
https://w3id.org/vhmml/readingRoom/view/122707,MS 390,ZFRN 00390,Turkey,Mardin,,Dayr Za‘farān (Monastery),ZFRN,PAPER,,,,,"1 column, 15 lines per page",1800,2000
https://w3id.org/vhmml/readingRoom/view/122709,MS 392,ZFRN 00392,Turkey,Mardin,,Dayr Za‘farān (Monastery),ZFRN,PAPER,,,,,"1 column, 15 lines per page",1935,1935
https://w3id.org/vhmml/readingRoom/view/122710,MS 393,ZFRN 00393,Turkey,Mardin,,Dayr Za‘farān (Monastery),ZFRN,PAPER,Sermons,,,,"1 column, 21 lines per page",1900,2000
https://w3id.org/vhmml/readingRoom/view/122712,MS 395,ZFRN 00395,Turkey,Mardin,,Dayr Za‘farān (Monastery),ZFRN,PAPER,,,,,"1 column, 20-25 lines per page",1800,1900
https://w3id.org/vhmml/readingRoom/view/122713,MS 396,ZFRN 00396,Turkey,Mardin,,Dayr Za‘farān (Monastery),ZFRN,PAPER,,,,,"1 column, 23 lines per page",1800,2000
https://w3id.org/vhmml/readingRoom/view/122716,DIYR 00001,DIYR 00001,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,2 columns,1765,1766
https://w3id.org/vhmml/readingRoom/view/122719,DIYR 00004,DIYR 00004,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,2 columns,1666,1666
https://w3id.org/vhmml/readingRoom/view/122720,145 4/10,DIYR 00005,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Bibles,,,,2 columns,1500,1700
https://w3id.org/vhmml/readingRoom/view/122721,DIYR 00006,DIYR 00006,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,2 columns,1629,1629
https://w3id.org/vhmml/readingRoom/view/122722,76 4/17,DIYR 00007,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,2 columns,1500,1600
https://w3id.org/vhmml/readingRoom/view/122727,320,DIYR 00012,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,2 columns,1767,1767
https://w3id.org/vhmml/readingRoom/view/122728,292,DIYR 00013,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,2 columns,1790,1790
https://w3id.org/vhmml/readingRoom/view/122730,36 4/12,DIYR 00016,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,2 columns,1666,1666
https://w3id.org/vhmml/readingRoom/view/122731,,DIYR 00017,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,2 columns,1500,1700
https://w3id.org/vhmml/readingRoom/view/122732,296,DIYR 00018,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,1 column,1875,1875
https://w3id.org/vhmml/readingRoom/view/122733,298,DIYR 00019,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,2 columns,1745,1745
https://w3id.org/vhmml/readingRoom/view/122734,297,DIYR 00020,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,1 column,1871,1871
https://w3id.org/vhmml/readingRoom/view/122735,310 5/11,DIYR 00021,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,2 columns,1767,1768
https://w3id.org/vhmml/readingRoom/view/122737,79; 88; 43,DIYR 00024,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,2 columns,1771,1772
https://w3id.org/vhmml/readingRoom/view/122739,22 4/14,DIYR 00026,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,,,,,2 columns,1668,1668
https://w3id.org/vhmml/readingRoom/view/122742,85 8/4,DIYR 00030,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,1 column,1599,1599
https://w3id.org/vhmml/readingRoom/view/122750,4/13,DIYR 00038,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,2 columns,1666,1666
https://w3id.org/vhmml/readingRoom/view/122752,4/15,DIYR 00040,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,2 columns,1500,1600
https://w3id.org/vhmml/readingRoom/view/122753,,DIYR 00041,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,2 columns,1757,1757
https://w3id.org/vhmml/readingRoom/view/122755,DIYR 00043,DIYR 00043,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,1 column,1800,1900
https://w3id.org/vhmml/readingRoom/view/122758,4/9,DIYR 00046,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,1 column,1400,1600
https://w3id.org/vhmml/readingRoom/view/122763,10/6,DIYR 00051,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,1 column,1400,1600
https://w3id.org/vhmml/readingRoom/view/122766,8/8,DIYR 00054,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,1 column; 2 columns,1791,1791
https://w3id.org/vhmml/readingRoom/view/122768,DIYR 00056,DIYR 00056,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,1 column,1700,1700
https://w3id.org/vhmml/readingRoom/view/122769,,DIYR 00057,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,1 column,1600,1700
https://w3id.org/vhmml/readingRoom/view/122771,,DIYR 00059,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,2 columns,1600,1700
https://w3id.org/vhmml/readingRoom/view/122773,1/19,DIYR 00061,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,2 columns,1605,1605
https://w3id.org/vhmml/readingRoom/view/122775,DIYR 00063,DIYR 00063,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,1 column,1500,1600
https://w3id.org/vhmml/readingRoom/view/122779,11/14,DIYR 00067,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,1 column,1820,1820
https://w3id.org/vhmml/readingRoom/view/122781,DIYR 00069,DIYR 00069,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,1 column,1600,1800
https://w3id.org/vhmml/readingRoom/view/122782,9/5,DIYR 00070,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Dictionaries,,,,1 column,1791,1791
https://w3id.org/vhmml/readingRoom/view/122784,DIYR 00072,DIYR 00072,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,1 column,1500,1600
https://w3id.org/vhmml/readingRoom/view/122786,8/6,DIYR 00074,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,1 column; 2 columns,1711,1711
https://w3id.org/vhmml/readingRoom/view/122787,,DIYR 00075,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,1 column,1905,1905
https://w3id.org/vhmml/readingRoom/view/122788,,DIYR 00076,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,1 column,1800,1900
https://w3id.org/vhmml/readingRoom/view/122789,,DIYR 00077,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,1 column,1700,1900
https://w3id.org/vhmml/readingRoom/view/122791,,DIYR 00079,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,1 column; 2 columns,1700,1900
https://w3id.org/vhmml/readingRoom/view/122792,,DIYR 00080,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,1 column,1400,1600
https://w3id.org/vhmml/readingRoom/view/122798,,DIYR 00086,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,1 column,1600,1800
https://w3id.org/vhmml/readingRoom/view/122800,38,DIYR 00088,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Commentaries,,,,1 column; 2 columns,1500,1700
https://w3id.org/vhmml/readingRoom/view/122803,,DIYR 00092,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,1 column,1800,1900
https://w3id.org/vhmml/readingRoom/view/122804,8/16,DIYR 00093,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,1 column,1743,1743
https://w3id.org/vhmml/readingRoom/view/122805,,DIYR 00094,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,1 column,1400,1600
https://w3id.org/vhmml/readingRoom/view/122806,,DIYR 00095,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,1 column,1869,1869
https://w3id.org/vhmml/readingRoom/view/122807,69,DIYR 00096,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,1 column; 2 columns,1600,1700
https://w3id.org/vhmml/readingRoom/view/122808,91,DIYR 00097,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,1 column; 2 columns,1800,1900
https://w3id.org/vhmml/readingRoom/view/122809,241,DIYR 00098,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,1 column,1710,1710
https://w3id.org/vhmml/readingRoom/view/122810,,DIYR 00099,Turkey,Diyarbakır,,Meryem Ana Kilisesi,DIYR,PAPER,Liturgical books (Eastern Christian),,,,2 columns,1500,1700
https://w3id.org/vhmml/readingRoom/view/122812,MGMT 00001,MGMT 00001,Turkey,Midyat,,Dayrā d-Mār Gabriʼél,MGMT,PAPER,Historical works,,,,"2 columns, 27 lines per page",1991,1991
https://w3id.org/vhmml/readingRoom/view/122813,MGMT 00002,MGMT 00002,Turkey,Midyat,,Dayrā d-Mār Gabriʼél,MGMT,PAPER,Liturgical books (Eastern Christian),,,,"1 column, 20 lines per page",1983,1983
https://w3id.org/vhmml/readingRoom/view/122814,MGMT 00003,MGMT 00003,Turkey,Midyat,,Dayrā d-Mār Gabriʼél,MGMT,PAPER,Liturgical books (Eastern Christian),,,,"1 column, 16 lines per page",1964,1964
https://w3id.org/vhmml/readingRoom/view/122815,MGMT 00004,MGMT 00004,Turkey,Midyat,,Dayrā d-Mār Gabriʼél,MGMT,PAPER,Dictionaries,,,,"2 columns, 18-19 lines per page",1960,1960
https://w3id.org/vhmml/readingRoom/view/122816,MGMT 00005,MGMT 00005,Turkey,Midyat,,Dayrā d-Mār Gabriʼél,MGMT,PAPER,Historical works,,,,"1 column, 20 lines per page",1965,1965
https://w3id.org/vhmml/readingRoom/view/122817,MGMT 00006,MGMT 00006,Turkey,Midyat,,Dayrā d-Mār Gabriʼél,MGMT,PAPER,Scientific works,,,,"1 column, 19 lines per page",1961,1961
https://w3id.org/vhmml/readingRoom/view/122819,MGMT 00009,MGMT 00009,Turkey,Midyat,,Dayrā d-Mār Gabriʼél,MGMT,PAPER,Liturgical books (Eastern Christian),,,,"2 columns, 25 lines per page",1962,1962
https://w3id.org/vhmml/readingRoom/view/122820,MGMT 00010,MGMT 00010,Turkey,Midyat,,Dayrā d-Mār Gabriʼél,MGMT,PAPER,Liturgical books (Eastern Christian),,,,"2 columns, 19 lines per page",1987,1987
https://w3id.org/vhmml/readingRoom/view/122822,MGMT 00012,MGMT 00012,Turkey,Midyat,,Dayrā d-Mār Gabriʼél,MGMT,PAPER,Liturgical books (Eastern Christian),,,,"2 columns, 21-27 lines per page",1800,2000
https://w3id.org/vhmml/readingRoom/view/122823,MGMT 00013,MGMT 00013,Turkey,Midyat,,Dayrā d-Mār Gabriʼél,MGMT,PAPER,Liturgical books (Eastern Christian),,,,"2 columns, 25 lines per page",1910,1910
https://w3id.org/vhmml/readingRoom/view/122824,MGMT 00014,MGMT 00014,Turkey,Midyat,,Dayrā d-Mār Gabriʼél,MGMT,PAPER,Liturgical books (Eastern Christian),,,,"2 columns, 22 lines per page",1908,1908
https://w3id.org/vhmml/readingRoom/view/122825,MGMT 00015,MGMT 00015,Turkey,Midyat,,Dayrā d-Mār Gabriʼél,MGMT,PAPER,Liturgical books (Eastern Christian),,,,"2 columns, 20 lines per page",1803,1803
https://w3id.org/vhmml/readingRoom/view/122827,MGMT 00017 A,MGMT 00017,Turkey,Midyat,,Dayrā d-Mār Gabriʼél,MGMT,PAPER,Sermons,fol. 1r-88r,,,"2 columns, 26 lines per page",1964,1964
https://w3id.org/vhmml/readingRoom/view/122827,MGMT 00017 B,MGMT 00017,Turkey,Midyat,,Dayrā d-Mār Gabriʼél,MGMT,PAPER,Sermons,fol. 97r-175v,,,"2 columns, 26 lines per page",1964,1964
https://w3id.org/vhmml/readingRoom/view/122828,MGMT 00018,MGMT 00018,Turkey,Midyat,,Dayrā d-Mār Gabriʼél,MGMT,PAPER,Canon law,,,,"2 columns, 26 lines per page",1971,1971
